"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"b=0.005",3.05243240211071,2.79674983085172,2.37401437108404,1.98225631425356,2.00568978131477,2.15579996175078,2.23962096619576,2.00145301072491,1.95495768652065,1.81312059613815,1.90638783069274,1.84708629560836
"b=0.01",3.07320537433789,2.79105803898946,2.63980940618752,2.11243618473789,2.08782387073024,2.31971311284151,2.46624093603913,2.23381744860709,2.18213014355034,1.98712962379827,2.05993649191398,1.96208483000243
"b=0.015",3.16805147665192,2.8012714834529,2.80176630784981,2.14831730660138,2.07968032001107,2.47170145346699,2.60923535321045,2.28737033865279,2.34317535737799,2.22419372906122,2.09485292159756,2.10302016413767
"b=0.02",3.30574595281692,2.91008385553666,2.90447467200946,2.26526843584118,2.22343789075036,2.60803779278672,2.73759666939344,2.39931966621262,2.51598759443346,2.40272586511612,2.26723923035262,2.17034891826448
"b=0.025",3.30103341532815,2.97016592842506,2.94780016677421,2.38317540444226,2.25262327883147,2.63912964337001,2.77177472447479,2.49388327164833,2.66876986968774,2.41654705604048,2.45416416811954,2.29420156461192
"b=0.03",3.44652451251787,3.05658053653859,3.11003650231663,2.4088120185229,2.30622080921816,2.6847531025865,2.82967467686635,2.61160720505936,2.81855161058047,2.59485940308864,2.61248212119064,2.46015541233908
"b=0.035",3.71857155186703,3.15110408764689,3.16961510928111,2.42755608091497,2.4448934042658,2.80066159878746,2.80384596794703,2.7706172984005,2.97295017189136,2.77287869745307,2.72487163356533,2.63915865568875
"b=0.04",3.98295765673815,3.23865491334012,3.14329540207137,2.53637276203691,2.57651716728834,2.8147650501062,2.9312545437979,2.89937170268917,3.20888474740861,2.96473944691081,2.96703119984004,2.83387880649515
"b=0.045",4.11679289205176,3.3263014723572,3.2262108929049,2.59019739969639,2.68249910040016,2.80455202003609,3.06036687732449,3.02953605255043,3.24685012026115,3.18719068370848,3.27651308693606,3.09810465976512
"b=0.05",4.1437447286604,3.38377863037795,3.4429196104102,2.68091897592131,2.75882666446779,2.76415878555147,3.23958314264122,3.15166371642091,3.45750435284911,3.32740501284753,3.47754850934833,3.21599056783745
"b=0.055",4.29735209221421,3.4472548920399,3.61770691614098,2.82961531756613,2.84253753118062,2.94687897386849,3.41049056182236,3.26616555475938,3.68618055723826,3.70340977368927,3.73757152223871,3.49752110127929
"b=0.06",4.46967240965385,3.53381611455037,3.69354230191855,2.89367421065074,2.86766505959302,3.02992950155248,3.52080231334629,3.40910576823133,3.92382775751913,3.96044217123113,3.92893437835732,3.70674942498331
"b=0.065",4.7262411952057,3.58517216068082,3.72536642485404,2.96013889413939,2.84604358639998,3.06446626063233,3.70094348190129,3.47396803213988,3.8814376067424,4.12808661130722,4.20131990047706,3.96277403818716
"b=0.07",4.92711522811889,3.60819448544966,3.7319753336432,2.98564757193461,2.89261031421781,3.15510959235706,3.80468681179755,3.51847371743378,3.74594660365662,4.20706664279871,4.23514665239662,4.11784257050016
"b=0.075",5.0891439075956,3.62913829812967,3.79712315511303,3.09982499437873,2.98565422289389,3.33613084519464,3.8993879716442,3.63163345124116,3.87253455942686,4.45712199737335,4.4558197808309,4.35072589597437
"b=0.08",5.12297844237243,3.65536912089209,3.84645666947854,3.17576645289369,2.96881786553014,3.51828896638326,3.98741355969695,3.7714034912068,3.94183517478324,4.632350312447,4.54992616880088,4.55484324825176
"b=0.085",5.14888574915049,3.69402589797359,3.91387197542955,3.25511267692095,2.98693375374566,3.60476403295294,4.10330202046553,3.904665130551,4.11589766180043,4.63686735496135,4.70768484994062,4.86891211686092
"b=0.09",5.17846152610511,3.76669689421488,3.95434859949355,3.30465192004093,3.17621662850527,3.61653558808928,4.24125308658541,4.14776396363949,4.38060373977121,4.86835867914601,5.03893576474643,5.13683045704184
"b=0.095",5.21727008792036,3.91089101827321,3.94409861210963,3.40830139954384,3.26261190152342,3.71697499514517,4.42414074491967,4.3993440213832,4.77991529017672,5.16401470252398,5.38673238192297,5.23223664217016
"b=0.1",5.25154808910258,3.99587529512155,3.99315788379338,3.43897100257989,3.39188762875234,3.75948721032294,4.55423118180769,4.61077425348551,5.09802451578884,5.52963480959514,5.47380662716235,5.46046003092883
"b=0.105",5.23720029907791,4.03002000877322,4.05900708356741,3.52258557810209,3.50473788238529,4.06863931174778,4.70194554791472,4.72961969787951,5.37561660539317,5.86323118080694,5.63280703979349,5.72577588600029
"b=0.11",5.23041880128889,4.05771848879751,4.09110717074986,3.63354556512598,3.6461543428271,4.27895307775443,4.7030566720961,4.97045225122188,5.58709825489618,6.03701789836744,5.81446646715317,5.8470699197343
"b=0.115",5.20448187051705,4.12676926066152,4.14070995439242,3.83611355519133,3.83326214104039,4.40599752497448,4.74237862136536,5.17923167862544,5.99780619542463,6.26623074347008,6.42038505364917,6.01997077114258
"b=0.12",5.19930673974215,4.2425411882974,4.39373247357578,4.08129461445215,4.01396732080216,4.33669694430867,4.81276106068348,5.34356419831639,6.05349669209263,6.50920754296627,6.73958444714287,6.46470557032089
"b=0.125",5.21399197090741,4.35638569184555,4.48545290945133,4.07044117495689,4.23486198579103,4.47099925907477,4.88328694053665,5.54758145512506,6.2593626817856,6.56399809843136,6.89647200596917,6.96784994292026
"b=0.13",5.21889033000294,4.42598196019493,4.5563554415639,4.19219528718627,4.28758191289996,4.71824800378676,4.97246642414125,5.78211316809675,6.72668056194704,6.75045907374396,7.25065627348355,7.27025615997165
"b=0.135",5.19114989564209,4.45625178912993,4.66024479571125,4.35140941260989,4.37434425563708,4.99406292195226,5.176597994402,6.0676267575953,7.32065378205077,7.24868908252109,7.64047853391273,7.7793135678166
"b=0.14",5.30707968114821,4.45007017088004,4.78668337431295,4.41409867283576,4.51447481315451,5.18203974202371,5.68621513508853,6.10710908966658,7.51301611513769,7.89861925072164,7.74045243892761,8.27418678144961
"b=0.145",5.48612743800896,4.46316836090097,4.84165233469226,4.51670965422931,4.73441583898211,5.32310643417771,5.71773372613245,6.20020792759872,7.71982912417143,8.12245711985185,8.16741718531438,8.48641039857092
"b=0.15",5.61723998609494,4.47415450487501,4.97372295558639,4.62756903359396,4.85831228436582,5.55309062666596,5.81420933813794,6.48100897137269,7.98926992209171,8.11613253026081,8.56366850076944,8.81622161791947
"b=0.155",5.69054829996451,4.58804677105392,5.19954658092442,4.74680654148172,4.87231769128324,5.7436263203434,6.04673091049743,6.7434391108192,7.98068346836949,8.40097389169618,8.59585392611434,9.16860784825957
"b=0.16",5.72457995863346,5.00322635145775,5.38482005964478,4.84394746572159,4.96790694638876,5.87524612154996,6.16190127764707,6.82810807177631,8.09139511420961,8.54949020424255,8.75088174794154,9.46262314064425
"b=0.165",5.73081359592653,5.2221806631315,5.44869469824202,4.90248325221096,5.07509639493453,6.00319846524076,6.31647993446279,7.09859789761464,8.06778716436492,8.8343067878404,9.28656455042684,9.62532489973375
"b=0.17",5.69727648637732,5.35581682175536,5.57729747070798,4.88256822157232,5.15374846861409,6.0882876990487,6.62882580230841,7.36420567736768,8.22351731792467,9.03802190584654,9.4788241324365,9.76873452909062
"b=0.175",5.65116102821531,5.44884554961889,5.72659916365957,4.99376509631269,5.23820036933957,6.25263044664921,7.11329131663565,7.71117168600931,8.74477722573424,9.31449823541697,9.43988702076593,9.93741667524842
"b=0.18",5.59380970580292,5.44618817683993,5.91878895815089,5.15228520958327,5.32868808617869,6.47024786964843,7.46154026587657,8.00217199937891,9.26752495980395,9.54671694429807,9.30028196216611,10.1954615680359
"b=0.185",5.52355063528236,5.42037954881774,6.09365770553176,5.35722458946701,5.76614513985485,6.57825879934267,7.62229837728386,8.43877064096913,9.55989379082676,9.56807143481215,9.40746766464377,10.5007680921587
"b=0.19",5.52030754090249,5.36406755379354,6.19896389060505,5.54102983036726,5.86550708124677,6.62907765154581,7.82951793622254,8.52892901555504,9.76215795501253,10.1443671714323,9.71791335083125,10.8430309519236
"b=0.195",5.62749051575685,5.29125080397721,6.21281857943646,5.63884101427744,6.04515348997772,6.71699355216083,8.27349070087654,8.78502777598975,10.2896292296757,10.7644337109463,10.1008539523183,11.0482224618442
"b=0.2",5.77654174519876,5.2330137023626,6.34551845302189,5.84459899372895,6.4166934351711,6.77912657263427,8.77645539041109,8.88032008963974,10.6349686513498,10.7878375957417,10.1990000585232,10.836469171044
"b=0.205",5.83964940100284,5.49375385795728,6.58136674260241,6.00362883371153,6.72952973055412,6.93608699659702,8.89316746624007,9.09376062698106,10.5355849005518,10.3438233047392,10.3746525819747,10.8401483993135
"b=0.21",5.82339012612122,5.91551575982292,6.78387393489349,6.2230319600146,6.93666530355617,7.02132151445954,9.35049289127386,9.5561299297563,10.3919107350134,10.4543541516681,11.0765132372829,11.4024954986364
"b=0.215",5.87177103180317,6.16876618441164,6.89824421339796,6.3580316496114,7.13005747133209,7.10355704332337,9.35086503312465,9.93068937817157,10.7401018669216,10.6691422873595,11.4642286118802,12.0262439897941
"b=0.22",6.00471517970517,6.11809581397896,7.01158111137766,6.54164787082374,7.29550480436104,7.45291588293799,9.7491733496263,10.0150662713844,11.0753293912424,11.1017831992235,12.1469962932019,11.984251814543
"b=0.225",6.15116872768607,6.10161225236535,7.14584075684695,6.67771621920387,7.5757548206594,7.75408450326351,10.3061276093551,10.0876160763269,10.9274647349603,11.7941059392294,12.2734863266002,12.3429871897179
"b=0.23",6.31375519706312,6.12176320535366,7.39784864764919,6.78106957281802,7.90266652399762,7.94917117829881,10.4796302794155,10.0937257633388,10.7594427989754,12.5839481463022,12.3794868336557,12.6365017065882
"b=0.235",6.46777940833178,6.14400633146161,7.62358864769953,6.8874459420727,8.16630699197379,8.16352180420869,10.2078174897125,10.5741117559449,11.9165358487141,12.9889154989893,12.5206649777343,12.9306480982886
"b=0.24",6.58450789428477,6.1791912581472,7.79405879789822,7.19314173806603,8.17578459967609,8.22543903790632,10.2531473031519,10.9700833767725,13.4623499293833,13.0747370678004,12.7776491735488,13.8407243057006
"b=0.245",6.70297843144656,6.19175941616317,7.95999336285033,7.32485807506178,8.18942053952599,8.35704381651393,10.721404376245,11.4045363192936,14.2396961598013,13.7089207313119,13.2130199092419,13.917034532654
"b=0.25",6.82253675671257,6.37962985480787,8.02322189098911,7.5948288698773,8.76026469119869,8.62696087809756,11.3103263411262,11.9338623256864,14.1792359395513,13.8364195952199,13.8512076077844,14.4354225674409
"b=0.255",6.881182101354,6.66195276306966,7.99275774634868,7.51349858606995,8.85401734690675,8.7773278034647,11.2763852691653,12.513717255418,14.5819008662738,14.6176006345986,14.5148054050711,15.1346816194089
"b=0.26",6.91188319538077,6.9276441327605,8.00724712127458,7.69432118942592,8.92195580275174,8.66775924531733,11.7112056796368,12.3751934818275,14.4763246167578,14.2212804899319,15.1495812307258,15.2718253638629
"b=0.265",6.96602012140465,7.00551446385589,8.13789101149401,7.8887224671367,9.05132807235058,8.86158583097924,11.5889046967437,12.3929149781871,13.6008157599045,14.1847589372982,15.7316961439019,15.3390247638944
"b=0.27",7.00336131658222,7.00884278815758,8.29760486243768,8.13885099753934,9.45276894084727,9.04314267947018,11.3912033868023,12.3511847934962,13.2314050804633,13.8905198681269,15.3102175324536,16.4390807794035
"b=0.275",7.02376815454144,6.97973755641609,8.51076471320285,8.2467335297822,9.48194102352091,9.292805882679,11.0681985418964,12.7784431538177,13.1316018282352,13.6642385470088,15.5097962180593,15.945061901117
"b=0.28",7.05424249578572,6.90309555086364,8.73503645716323,8.37529936785821,9.87979001541142,9.41452093459146,11.3713599794623,13.0675203555863,13.3142626523663,13.7716996377176,15.216193045392,16.2408029309474
"b=0.285",7.11811599476814,6.80898425630042,8.89180267085447,8.48514582612183,10.4447771157372,9.80353776752994,11.747767418277,12.7200948290061,13.4343028961593,14.1023495875229,16.1514498903132,16.6315658726568
"b=0.29",7.19805799942114,6.85229913242902,9.07996434556803,8.67215573055587,10.6505625688507,10.6427558275447,12.5592025902996,12.8753374668017,14.2460458253113,14.9642991138838,16.1653970618885,16.9284377392056
"b=0.295",7.29355301879728,7.09543173109306,9.1232014129815,8.96213613911033,10.7909390464434,11.0563383872625,12.4658106501848,12.8787656041674,14.6538366797765,15.1173987358354,16.6100042255752,17.4232961050168
"b=0.3",7.38602782558119,7.37560221293923,9.15271488907356,9.28837212588395,11.0029945378646,11.1043768688162,11.916768207283,12.8103184097191,14.677572513565,16.328288985099,16.1320160712937,17.7732854292387
"b=0.305",7.45280433723352,7.69511298608681,9.14163618345322,9.50051696777294,11.1657651192629,11.0046326865297,12.1437256705264,12.7999822047609,14.6834145055012,17.3081779652998,16.1884866237869,17.6409742134592
"b=0.31",7.53654245962037,7.63510696397857,9.14762538303566,9.52024440058997,11.1233301337748,10.7959010184709,12.6064570888435,12.8982003640917,15.0710374915481,17.5100962058183,16.6489916142947,17.9015103789177
"b=0.315",7.64002778324963,7.40602363590133,9.28689438266036,9.31906227789999,11.3102206776138,10.8151966526756,13.1780525162693,13.0084097469474,15.3778409457984,17.5268233161954,17.3525179528487,17.9488854895476
"b=0.32",7.75047598243036,7.30687182225934,9.42849774437117,9.15448439938118,11.5361875322583,10.8323622495553,13.3852773860802,13.3216362278316,16.2342440657641,17.8978994479044,17.2192416834478,17.9916259146152
"b=0.325",7.86997658872792,7.29108866804379,9.56348718807742,8.87329295862463,11.756753234034,10.8270212331257,13.6826209456394,13.9205839950806,16.8342920754027,17.866626127283,17.3774296717429,19.2638846064451
"b=0.33",7.97363958636351,7.57344197008717,9.68907080873207,9.12139101515492,11.9987124370609,11.1478916086827,13.7125835641249,14.297460259054,16.8393324087458,17.9997460054817,17.9564595242624,19.5047134759567
"b=0.335",8.08893808041859,7.71289530331275,9.64653146015853,9.01057626343434,12.3149542564439,11.3149690809356,14.0827517240716,14.6888698489571,16.3572849168517,18.664239871388,18.7077447283197,19.8616980166829
"b=0.34",8.20822901400518,7.88327939048713,9.40638186547065,9.02154860041343,12.1860113675532,11.5155739363004,14.5364220062762,15.1974410430894,16.6865484780285,18.4412417459408,19.000084155074,20.1045518321198
"b=0.345",8.34376735785832,8.14809951089083,9.30450327357698,9.01284918223111,11.8746512357419,11.50338182216,14.7030589796409,15.4560437768114,17.1041203421631,17.6402772559562,19.3831513598169,19.8338595319338
"b=0.35",8.46304695006103,8.32978307424443,9.33948930410061,9.03584528190928,11.9118424413271,11.3499264403759,14.7937703193929,15.5453338255181,18.1908711553259,18.0422726392626,19.6907582398544,19.9723289669421
"b=0.355",8.53912398871064,8.44026768474878,9.39646183256419,9.12228183284028,12.0218828864082,11.619391718562,14.8966108699714,15.9894973681353,18.2750737638833,18.2591352908502,19.8469809962185,20.2272953435114
"b=0.36",8.62362878309946,8.5273948518619,9.51164974526342,9.36520240164923,12.1402721835848,12.0203681942408,15.0603490648225,16.2589174565906,18.3764415963086,18.7793126941348,20.3487905647496,20.0661529598652
"b=0.365",8.73281963214693,8.62891242196558,9.69266354145093,9.58193130585236,12.4097509296852,12.4312518818867,15.5985077552691,16.2541828774667,18.0201200106554,19.1742032172889,20.8003085387257,20.8760461459588
"b=0.37",8.84026282775835,8.66184829914433,9.88839392750872,9.67570266229083,12.8544201008556,12.9470357033182,15.4645538026538,16.5164008849743,18.5470706705064,19.3551276116251,20.3086277187325,20.6529000098261
"b=0.375",8.93196213474412,8.7056048026726,10.0939696688963,9.83282701555689,12.6604885137437,13.2787451659795,15.1073966005696,16.7498577626702,18.9681473997431,19.5939217862037,20.3184431119044,20.7525528239904
"b=0.38",8.92522324687326,8.76380563841964,10.5121734093631,9.99743303715426,12.7803160879118,13.8149098753885,15.4082278878724,17.3375093311763,19.7682660749042,20.3496870291032,21.5482058278894,21.3412586412117
"b=0.385",8.92344766793004,8.87309754599162,10.6795063579041,10.1421866255822,12.7775366405765,13.42041172537,15.8120952553719,17.3639899718168,20.2119844634579,20.5832186721464,22.7523518384639,21.6540111636216
"b=0.39",8.91827045065714,9.06070531016066,10.6198717805319,10.2756922928724,12.5478073061682,13.4351975219957,15.9018274947294,16.5572655857206,20.5838906535816,20.4092788663644,23.3356554191779,22.0350581292573
"b=0.395",8.92675597309565,9.30836877752356,10.9725920293213,10.3200918266959,12.274044314981,13.3051670020593,15.8304901987734,16.6188751556109,22.056434275232,20.7278537761585,22.8888827479632,23.1478888341705
"b=0.4",8.94501523238035,9.46938228809848,11.5810681846885,10.5021047924556,12.1387591487089,13.8715805569356,16.1085740301451,17.0935056231378,22.0788455920307,21.3895087015994,23.3336232641788,23.0068119944207
"b=0.405",8.972364547994,9.56172961329208,11.8350947227157,10.5816184246307,11.8369488562091,13.9760005824419,16.3093629347137,17.6787371834965,22.7653685769744,22.2779104850952,23.7895258522091,23.8019550855017
"b=0.41",8.99102775439114,9.95911334428904,11.9324210369178,11.0219873525288,11.5791433480603,14.1921820361713,16.5462366015481,18.2914928276055,23.2567701689454,22.3822646617729,25.0913306187811,24.5628126548719
"b=0.415",9.00589388369657,10.368159587978,11.9493428832624,11.5135165530424,12.4221832322113,14.5208921675181,16.8500938837745,18.8820564197748,23.730009717823,23.2974054850178,24.4531258593973,25.0187220473089
"b=0.42",9.02537389682343,10.7017264032225,11.968935746716,11.7956433133599,13.1776795869021,15.109822985051,17.6217923349573,19.1747026902177,23.9824882128412,23.5251467953393,24.8280756131831,24.9660326728093
"b=0.425",9.03803428548109,10.968574051979,12.0564160193266,11.7954290347789,13.2980203670685,15.2217655239581,17.7438949657477,19.2223160700581,24.5244696474438,23.2937188063297,24.0270746887511,24.8323852027877
"b=0.43",9.05216432633256,11.162265968755,12.1797221828906,11.9321177481989,13.1616400021472,15.2712121872789,17.8294987932591,19.9755217610028,25.3399587401729,23.5830069415904,24.0988273807968,25.0613133364182
"b=0.435",9.07590835863217,11.3417874528067,12.4996226768154,12.0623599504289,13.0089633646191,15.7680366396932,17.7710275839375,20.819322654675,25.2407467219979,24.2206419340205,24.9693435805913,25.3334890976794
"b=0.44",9.09991178764257,11.5123403825666,12.1816056648611,12.3844146992031,12.9687870311352,15.9513089966624,18.127633246813,20.8092106090608,25.0833126707599,24.9590301304862,25.703891253858,25.5056021267374
"b=0.445",9.13239360181468,11.6158482876321,12.3506795712627,12.5663080992168,13.4210448409839,16.1983887416096,18.3597525523119,20.7902118027863,24.5247294518849,23.6176293680414,25.6039555905604,26.6570777469919
"b=0.45",9.17356578000719,11.6660455940278,12.7751304366833,12.8918034849362,13.5291782053327,16.398328847097,18.526803650624,20.7862205907506,23.8860568477691,24.6292785495598,25.8430977311877,27.1476314882331
"b=0.455",9.21608503199114,11.989941582335,13.1146172925691,12.9714473685512,13.4890274895596,16.7779573421231,18.9691173163472,20.4681842298374,23.2051050200918,24.5078362695912,25.9841234220314,26.8991566478434
"b=0.46",9.25654586026624,12.464686518547,12.9370837494023,13.2543756612252,13.7271364862306,16.9013273043692,19.0396320186011,19.9670399421634,23.344661460808,24.3185535892995,26.4257529086766,28.0865010556257
"b=0.465",9.30932004267499,12.8285069904886,13.1559019357894,13.5772923486677,13.9463631310498,16.7869816699384,19.0301806170475,19.240768562897,23.298820821743,24.1184210441642,26.1782089353135,28.7791639692466
"b=0.47",9.3582393195771,12.7159430122893,13.5379002252939,13.9260552245424,14.1624970243326,16.6978811843629,19.2713109684329,18.8633865954591,23.4599770330857,24.4948942987929,25.889259402951,28.6846771380772
"b=0.475",9.41459180000416,12.5407890010233,13.9896518149891,14.2905713069978,14.4872956864549,16.7965171456992,19.1726701366864,18.8458557774206,23.7089013338439,25.2159893701598,26.1497974205774,28.3283304855339
"b=0.48",9.49454271016248,12.3467927812597,14.4209568925796,14.4381077838501,14.6321800159883,16.3164850330824,19.1984582446401,19.038270574044,23.8095032743907,25.4535532766865,26.7364174276394,27.7624759234207
"b=0.485",9.57363443578316,12.1053629055139,14.6522663839685,14.1921891670266,14.9472628659801,15.9576163258709,19.630852611923,19.122512637074,24.0867329660294,26.2343472620662,27.5735904828506,27.592593403683
"b=0.49",9.64761154705377,12.0390812594035,14.6539985459097,14.1098423878496,15.491148577945,16.0014080062477,19.5369344348249,19.3728682477568,24.7936813359301,25.9663688882851,28.383245920925,27.7951498199328
